flow_id,dur,tot_pkts,tot_bytes,src_bytes,proto,state,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_iqr,pkt_size_cv,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_rate,bytes_rate,avg_pkt_size,syn_count,fin_count,rst_count,flags_variety,payload_entropy_est
4-Rbot-20110815.binetflow_652994,9.012632369995117,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506316184997559,1.1265790462493896,0.9012632369995117,8.111369132995605,0.25,0.33286612355205003,20.6376996602271,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_698977,2.9263288974761963,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9263288974761963,0.7315822243690491,0.5852657794952393,5.267392015457154,0.25,0.6834501759952185,42.37391091170355,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_643960,2.9666988849639893,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9666988849639893,0.7416747212409973,0.5933397769927978,5.340057992935181,0.25,0.6741499820344176,41.79729888613389,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_677750,3.0031330585479736,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.0031330585479736,0.7507832646369934,0.6006266117095947,5.405639505386353,0.25,0.6659711577904602,41.29021178300854,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_652261,2.94362211227417,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.94362211227417,0.7359055280685425,0.588724422454834,5.298519802093506,0.25,0.6794350374188654,42.12497231996965,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_634348,2.997657060623169,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.997657060623169,0.7494142651557922,0.5995314121246338,5.395782709121704,0.25,0.6671877267989519,41.36563906153502,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_495926,39.49607467651367,2.0,2132.0,2132.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,39.49607467651367,9.874018669128418,7.8992149353027346,71.0929344177246,0.25,0.050637943552129736,53.9800478265703,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_676278,2.9383039474487305,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9383039474487305,0.7345759868621826,0.5876607894897461,5.288947105407715,0.25,0.6806647766091589,42.20121614976785,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_649923,9.012412071228027,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506206035614014,1.1265515089035034,0.9012412071228028,8.111170864105224,0.25,0.3328742601081734,20.63820412670675,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_698982,2.9250950813293457,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9250950813293457,0.7312737703323364,0.5850190162658692,5.265171146392823,0.25,0.6837384578593169,42.391784387277646,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_679432,2.916987895965576,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.916987895965576,0.729246973991394,0.5833975791931153,5.250578212738037,0.25,0.6856387723672619,42.509603886770236,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_624408,2.947007894515991,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.947007894515991,0.7367519736289978,0.5894015789031982,5.3046142101287845,0.25,0.6786544426032067,42.07657544139882,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_464159,794.8064575195312,2.0,2132.0,2132.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,794.8064575195312,198.7016143798828,158.96129150390627,1430.6516235351562,0.25,0.0025163358715550605,2.6824140390776945,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_689130,2.998699903488159,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.998699903488159,0.7496749758720398,0.5997399806976319,5.397659826278686,0.25,0.6669557022606871,41.3512535401626,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_682534,2.914335012435913,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.914335012435913,0.7285837531089783,0.5828670024871826,5.245803022384644,0.25,0.686262900958776,42.54829985944411,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_459739,982.4544677734375,3.0,3198.0,3198.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,491.22723388671875,122.80680847167969,98.24544677734376,884.2090209960937,0.25,0.003053576627117366,3.255112684507112,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_674988,2.985255002975464,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.985255002975464,0.746313750743866,0.5970510005950928,5.373459005355835,0.25,0.6699595170283811,41.537490055759626,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_646933,2.9234070777893066,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9234070777893066,0.7308517694473267,0.5846814155578614,5.2621327400207525,0.25,0.6841332550622437,42.4162618138591,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_661341,2.954754114151001,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.954754114151001,0.7386885285377502,0.5909508228302002,5.318557405471802,0.25,0.6768752737906472,41.966266975020126,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_640968,0.4462220072746277,14.0,4984.0,587.0,tcp,FSPA_FSPA,356.0,9.753424657534246,40.0,356.0,198.0,316.0,0.0273972602739726,0.03432476979035597,0.008581192447588993,0.006864953958071195,0.061784585622640754,0.25,31.374517105302,11169.328089487512,356.0,1.0,1.0,0.0,2.0,7.101123595505618
4-Rbot-20110815.binetflow_495421,240.10726928710938,4.0,4264.0,4264.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,80.03575642903645,20.008939107259113,16.007151285807293,144.06436157226562,0.25,0.01665922073861488,17.75872930736346,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_650896,2.9289801120758057,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9289801120758057,0.7322450280189514,0.5857960224151612,5.272164201736451,0.25,0.6828315398094575,42.33555546818637,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_456228,64.65276336669922,2.0,2132.0,2132.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,64.65276336669922,16.163190841674805,12.930552673339845,116.37497406005859,0.25,0.030934485950064473,32.976162022768726,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_646935,2.922924041748047,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.922924041748047,0.7307310104370117,0.5845848083496094,5.261263275146485,0.25,0.6842463134293101,42.42327143261723,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_624405,2.9480109214782715,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9480109214782715,0.7370027303695679,0.5896021842956544,5.3064196586608885,0.25,0.6784235381994805,42.0622593683678,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_671389,9.003313064575195,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.501656532287598,1.1254141330718994,0.9003313064575196,8.102981758117677,0.25,0.33321067239169133,20.65906168828486,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_625519,2.9486820697784424,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9486820697784424,0.7371705174446106,0.5897364139556885,5.307627725601196,0.25,0.6782691224999634,42.05268559499773,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_634344,2.9984869956970215,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9984869956970215,0.7496217489242554,0.5996973991394043,5.397276592254639,0.25,0.6670030594997076,41.354189688981876,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_665027,2.9444949626922607,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9444949626922607,0.7361237406730652,0.5888989925384521,5.30009093284607,0.25,0.6792336293118756,42.11248501733629,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_682040,9.012187004089355,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506093502044678,1.1265233755111694,0.9012187004089356,8.110968303680421,0.25,0.3328825731910273,20.63871953784369,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_695056,2.9573121070861816,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9573121070861816,0.7393280267715454,0.5914624214172364,5.323161792755127,0.25,0.6762897954557071,41.929967318253844,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_451574,0.0,1.0,1066.0,1066.0,icmp,AHA,1066.0,20.443835616438356,1066.0,1066.0,1066.0,0.0,0.019178082191780823,0.001,0.0,0.0002,0.0018000000000000002,0.0,1000.0,1066000.0,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_679957,9.01265811920166,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.50632905960083,1.1265822649002075,0.9012658119201661,8.111392307281495,0.25,0.3328651725519729,20.63764069822232,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_685611,2.985215902328491,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.985215902328491,0.7463039755821228,0.5970431804656983,5.373388624191285,0.25,0.669968292223013,41.538034117826804,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_658093,3.0045180320739746,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,3.0045180320739746,0.7511295080184937,0.600903606414795,5.408132457733155,0.25,0.6656641693108526,41.271178497272864,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_345500,1154.7891845703125,44.0,11195.0,1417.0,tcp,SRPA_SPA,254.4318181818182,6.9707347447073476,40.0,254.4318181818182,147.2159090909091,214.4318181818182,0.0273972602739726,26.85556243186773,6.713890607966933,5.371112486373547,48.340012377361916,0.25,0.038102192666769764,9.69441015692017,254.4318181818182,1.0,0.0,1.0,2.0,6.742295667708799
4-Rbot-20110815.binetflow_682034,9.012395858764648,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506197929382324,1.126549482345581,0.9012395858764649,8.111156272888184,0.25,0.33287485891806107,20.638241252919784,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_663088,0.42750799655914307,14.0,4982.0,587.0,tcp,FSPA_FSPA,355.85714285714283,9.749510763209393,40.0,355.85714285714283,197.92857142857142,315.85714285714283,0.027397260273972605,0.032885230504549466,0.008221307626137367,0.006577046100909894,0.05919341490818904,0.25,32.74792544860196,11653.583184638212,355.85714285714283,1.0,1.0,0.0,2.0,7.100762745885187
4-Rbot-20110815.binetflow_668796,2.9633240699768066,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9633240699768066,0.7408310174942017,0.5926648139953613,5.333983325958252,0.25,0.6749177453330826,41.84490021065112,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_666099,2.98390793800354,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.98390793800354,0.745976984500885,0.596781587600708,5.371034288406372,0.25,0.6702619657019818,41.55624187352287,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_624993,9.013304710388184,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506652355194092,1.126663088798523,0.9013304710388184,8.111974239349365,0.25,0.33284129366472914,20.63616020721321,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_267944,8.967696189880371,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.4838480949401855,1.1209620237350464,0.8967696189880372,8.070926570892334,0.25,0.33453408060203477,20.741112997326155,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_687494,9.013351440429688,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506675720214844,1.126668930053711,0.9013351440429688,8.112016296386718,0.25,0.33283956803718984,20.63605321830577,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_700391,2.9391419887542725,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9391419887542725,0.7347854971885681,0.5878283977508545,5.29045557975769,0.25,0.6804706977928893,42.18918326315913,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_451016,0.0,1.0,1066.0,1066.0,icmp,ROB,1066.0,20.443835616438356,1066.0,1066.0,1066.0,0.0,0.019178082191780823,0.001,0.0,0.0002,0.0018000000000000002,0.0,1000.0,1066000.0,1066.0,0.0,0.0,1.0,1.0,7.789868667917449
4-Rbot-20110815.binetflow_657269,2.9665920734405518,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9665920734405518,0.7416480183601379,0.5933184146881104,5.339865732192993,0.25,0.6741742546626805,41.79880378908619,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_701330,9.01285457611084,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.50642728805542,1.126606822013855,0.901285457611084,8.111569118499757,0.25,0.33285791695249317,20.637190851054577,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_629670,2.9284849166870117,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9284849166870117,0.7321212291717529,0.5856969833374024,5.271272850036621,0.25,0.6829470039622384,42.34271424565878,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_693603,2.931119918823242,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.931119918823242,0.7327799797058105,0.5862239837646485,5.2760158538818365,0.25,0.6823330520038705,42.304649224239974,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_494605,222.5208282470703,3.0,3198.0,3198.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,111.26041412353516,27.81510353088379,22.25208282470703,200.26874542236328,0.25,0.01348188402691467,14.371688372691038,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_452194,1366.2587890625,4.0,4264.0,4264.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,455.4195963541667,113.85489908854167,91.08391927083335,819.7552734375,0.25,0.0029277030325599745,3.120931432708933,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_696541,0.4201579988002777,14.0,5004.0,587.0,tcp,FSPA_FSPA,357.42857142857144,9.79256360078278,40.0,357.42857142857144,198.71428571428572,317.42857142857144,0.027397260273972605,0.032319846061559826,0.008079961515389956,0.006463969212311966,0.058175722910807685,0.25,33.320798461473316,11909.805392943746,357.42857142857144,1.0,1.0,0.0,2.0,7.104716227018385
4-Rbot-20110815.binetflow_665017,0.021170999854803085,2.0,229.0,88.0,udp,CON,114.5,3.1114130434782608,40.0,114.5,77.25,74.5,0.02717391304347826,0.021170999854803085,0.005292749963700771,0.004234199970960618,0.03810779973864555,0.25,94.4688495449712,10816.683272899203,114.5,0.0,0.0,0.0,0.0,5.205240174672489
4-Rbot-20110815.binetflow_506342,132.41677856445312,3.0,3198.0,3198.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,66.20838928222656,16.55209732055664,13.241677856445314,119.17510070800782,0.25,0.02265573919350233,24.151017980273483,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_642542,2.941098928451538,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.941098928451538,0.7352747321128845,0.5882197856903076,5.293978071212769,0.25,0.6800179282146697,42.161111549309524,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_674989,2.9849469661712646,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9849469661712646,0.7462367415428162,0.5969893932342529,5.372904539108276,0.25,0.6700286546683147,41.541776589435514,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_679428,2.91790509223938,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.91790509223938,0.729476273059845,0.583581018447876,5.252229166030884,0.25,0.6854232529081599,42.496241680305914,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_685610,2.9855170249938965,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9855170249938965,0.7463792562484741,0.5971034049987793,5.373930644989014,0.25,0.6699007184539799,41.53384454414675,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_665023,2.9459590911865234,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9459590911865234,0.7364897727966309,0.5891918182373047,5.302726364135743,0.25,0.6788960532355777,42.09155530060581,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_679961,9.012696266174316,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506348133087158,1.1265870332717896,0.9012696266174317,8.111426639556885,0.25,0.33286376367295817,20.637553347723404,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_460188,1203.7103271484375,4.0,4264.0,4264.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,401.2367757161458,100.30919392903645,80.24735514322917,722.2261962890625,0.25,0.003323058637767036,3.54238050785966,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_666432,2.9942679405212402,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9942679405212402,0.7485669851303101,0.598853588104248,5.389682292938232,0.25,0.6679428961363563,41.41245956045409,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_679434,2.916588068008423,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.916588068008423,0.7291470170021057,0.5833176136016845,5.2498585224151615,0.25,0.6857327649172239,42.51543142486788,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_700396,2.9378859996795654,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9378859996795654,0.7344714999198914,0.5875771999359131,5.288194799423218,0.25,0.680761608931776,42.20721975377011,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_636151,2.9274260997772217,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9274260997772217,0.7318565249443054,0.5854852199554443,5.269366979598999,0.25,0.6831940181691353,42.358029126486386,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_652987,9.01260757446289,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506303787231445,1.1265759468078613,0.9012607574462891,8.111346817016601,0.25,0.332867039335038,20.637756438772353,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_659381,0.4376339912414551,14.0,4978.0,587.0,tcp,FSPA_FSPA,355.57142857142856,9.741682974559685,40.0,355.57142857142856,197.78571428571428,315.57142857142856,0.0273972602739726,0.03366415317241962,0.008416038293104906,0.006732830634483925,0.06059547571035532,0.25,31.99020249840649,11374.802002647679,355.57142857142856,1.0,1.0,0.0,2.0,7.1000401767778225
4-Rbot-20110815.binetflow_701332,9.012778282165527,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506389141082764,1.126597285270691,0.9012778282165528,8.111500453948976,0.25,0.33286073462346183,20.637365546654635,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_667270,0.0003380000125616789,2.0,203.0,64.0,udp,CON,101.5,2.7581521739130435,40.0,101.5,70.75,61.5,0.02717391304347826,0.001,0.00025,0.0002,0.0018000000000000002,0.25,2000.0,203000.0,101.5,0.0,0.0,0.0,0.0,4.847290640394089
4-Rbot-20110815.binetflow_681328,9.01325511932373,3.0,186.0,186.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,4.506627559661865,1.1266568899154663,0.9013255119323731,8.111929607391358,0.25,0.3328431249625043,20.636273747675265,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_638130,0.021268000826239586,2.0,229.0,88.0,udp,CON,114.5,3.1114130434782608,40.0,114.5,77.25,74.5,0.02717391304347826,0.021268000826239586,0.0053170002065598965,0.0042536001652479175,0.038282401487231256,0.25,94.0379876952272,10767.349591103513,114.5,0.0,0.0,0.0,0.0,5.205240174672489
4-Rbot-20110815.binetflow_677735,0.4716390073299408,14.0,5008.0,587.0,tcp,FSPA_FSPA,357.7142857142857,9.800391389432486,40.0,357.7142857142857,198.85714285714286,317.7142857142857,0.027397260273972605,0.036279923640764676,0.009069980910191169,0.0072559847281529356,0.06530386255337642,0.25,29.683719502458647,10618.290519165208,357.7142857142857,1.0,1.0,0.0,2.0,7.105431309904153
4-Rbot-20110815.binetflow_493752,422.0262756347656,2.0,2132.0,2132.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,422.0262756347656,105.5065689086914,84.40525512695314,759.6472961425782,0.25,0.004739041418669535,5.051818152301725,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_697668,2.9112799167633057,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9112799167633057,0.7278199791908264,0.5822559833526612,5.240303850173951,0.25,0.6869830649000438,42.592950023802715,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_634347,2.9977469444274902,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9977469444274902,0.7494367361068726,0.599549388885498,5.395944499969483,0.25,0.6671677219846054,41.36439876304553,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_464176,0.0,1.0,1066.0,1066.0,icmp,MRQ,1066.0,20.443835616438356,1066.0,1066.0,1066.0,0.0,0.019178082191780823,0.001,0.0,0.0002,0.0018000000000000002,0.0,1000.0,1066000.0,1066.0,0.0,0.0,1.0,1.0,7.789868667917449
4-Rbot-20110815.binetflow_690460,2.9337940216064453,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9337940216064453,0.7334485054016113,0.5867588043212891,5.280829238891601,0.25,0.6817111171645474,42.26608926420194,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_650898,2.928528070449829,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.928528070449829,0.7321320176124573,0.5857056140899658,5.271350526809693,0.25,0.6829369402946495,42.34209029826827,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_496789,52.6269645690918,3.0,3198.0,3198.0,icmp,ECO,1066.0,20.443835616438356,28.0,1066.0,547.0,1038.0,0.019178082191780823,26.3134822845459,6.578370571136475,5.26269645690918,47.36426811218262,0.25,0.0570049978098475,60.76732766529744,1066.0,0.0,0.0,0.0,0.0,7.789868667917449
4-Rbot-20110815.binetflow_639475,2.9678409099578857,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9678409099578857,0.7419602274894714,0.5935681819915771,5.342113637924195,0.25,0.6738905691640932,41.78121528817378,62.0,1.0,0.0,0.0,1.0,2.838709677419355
4-Rbot-20110815.binetflow_692046,2.9416799545288086,2.0,124.0,124.0,tcp,S_,62.0,1.6986301369863013,40.0,62.0,51.0,22.0,0.0273972602739726,2.9416799545288086,0.7354199886322021,0.5883359909057617,5.2950239181518555,0.25,0.6798836144363486,42.15278409505361,62.0,1.0,0.0,0.0,1.0,2.838709677419355
